Genie Biologique et Agroalimentaires (GBA),Statistiques cours theoriques (proteines carbohydrates fats) mecaniques fluides
Informatique et Gestion (IG),Algorithmie Base de donnees Gestion de projet Anglais BI Statistiques
Informatique et Gestion (IG),Les enseignements lies au developpement a la finance/gestion et a la gestion de projet me sont les plus importants.
Informatique et Gestion (IG),Applications Web et Interoperabilite Programmation orientee objet
Microelectronique Et Automatique (MEA),Programmation management de projet
Informatique et Gestion (IG),Cours de genie logiciel UML conception SI avec Ruiz Merise cours de Graphes.
Informatique et Gestion (IG),L'insertion professionnelle est quelque chose que j'ai trouve d'assez important car au final c'est la chose que l'on doit mettre en application en premier sur le marche du travail. Cela permet de se demarquer des autres candidats.
Sciences et Technologies de l'Eau (STE),Hydraulique Hydrologie
Sciences et Technologies de l'Eau (STE),Cour d'informatique et d'hydrologie 
Eau et Genie Civil (EGC - apprentissage),Conduite de travaux Genie Civil
Mecanique Structures Industrielles (MSI - apprentissage),Soudage Structures metalliques Management Maths Mecanique Elec
Materiaux (MAT),Cours de gestion de communication et les logiciels informatiques. 
Genie Biologique et Agroalimentaires (GBA),Les TP  Nutrition  Cours biochimie  
Microelectronique Et Automatique (MEA),Informatique
Materiaux (MAT),Droit gestion des entreprises eco entrepreneuriat
Genie Biologique et Agroalimentaires (GBA),la qualite en alimentaire la microbiologie
Genie Biologique et Agroalimentaires (GBA),Je me suis reorienter. Je travaille a present pour l'aeronautique alors que j'ai fait GBA... aujourd'hui j'utilise encore la gestion de projet et les matieres scientifique m'ont donne le sens de l'analyse en general. 
Microelectronique Et Automatique (MEA),Langage C ...lectronique Filtrage Aussi fou que cela puisse paraOtre: la Communication
Mecanique et Interactions (MI),Langages informatiques Communication  
Systemes Embarques (SE - apprentissage),Synthese numerique / Vhdl Cryptographie Linux embarque 
Materiaux (MAT),Gestion de projet
Materiaux (MAT),Cours techniques (evidemment) mais egalement les cours transversaux en insertion professionnelle management droit du travail qui sont un vrai plus
Sciences et Technologies de l'Eau (STE),Tous les enseignements en hydraulique/hydrologie les langues.
Sciences et Technologies de l'Eau (STE),Ecologie des milieux aquatiques Statistiques appliquees  la recherche
Genie Biologique et Agroalimentaires (GBA),gestion de projet
Mecanique Structures Industrielles (MSI - apprentissage),Les matieres scientifiques fondamentales et les matieres techniques.
Informatique et Gestion (IG),Qu'on soit justement touche  tout : - developpement (web mobile front back...) - les bases de donnees  - gestion de projet - ......
Materiaux (MAT),Matieres techniques et langues etrangeres 
Microelectronique Et Automatique (MEA),Stages projets et modules SHEJS
Microelectronique Et Automatique (MEA),Informatique (C) les Projets Le droit du travail Le management de projet L'insertion professionnelle OS temps reel
Sciences et Technologies de l'Eau (STE),-
Genie Biologique et Agroalimentaires (GBA),Tous
Sciences et Technologies de l'Eau (STE),Stage Tous les cours d'ecologie aquatique Hydraulique 
Genie Biologique et Agroalimentaires (GBA),Nutrition  Statistiques Chimie / Biochimie 
Genie Biologique et Agroalimentaires (GBA),Tous les enseignements reAus
Sciences et Technologies de l'Eau (STE),Genie des Procedes Hydraulique Urbaine
Materiaux (MAT),Metallurgie option soudage  Nantes 
Sciences et Technologies de l'Eau (STE),Hydraulique
Materiaux (MAT),...co-conception Metaux Durabilite des Metaux Adhesifs Peintures et Vernis.
Sciences et Technologies de l'Eau (STE),Genie des procedes hydraulique microbiologie
Sciences et Technologies de l'Eau (STE),Ecologie informatique et anglais
Sciences et Technologies de l'Eau (STE),Hydrologie Hydraulique  Connaissances des normes 
Materiaux (MAT),Les projets (tuteures ou non) Les langues etrangeres
Materiaux (MAT),Enseignements techniques/ scientifiques Gestion de projet Plans d'experience
Mecanique et Interactions (MI),Matieres scientifiques pratiques. TP de simulations enseignements developpant l'esprit scientifique. 
Genie Biologique et Agroalimentaires (GBA),cours d'algo anglais
Mecanique et Interactions (MI),Les enseignements lies  la MMC et aux elements finis. Cours de vibration egalement (pour le dimensionnement aux seismes). Les enseignements lies  l'apprentissage de python.
Mecanique Structures Industrielles (MSI - apprentissage),Comptabilite calcul appareil sous pression soudage
Mecanique Structures Industrielles (MSI - apprentissage),Science des materiaux  Procedes de Fabrication  Metallurgie   Mecanique 
Materiaux (MAT),Materiaux et analyse statistique plan d'experience 
Mecanique et Interactions (MI),MEF MMC RDM base sur les materiaux
Mecanique et Interactions (MI),Tous les enseignements scientifiques de la formation MI.
Microelectronique Et Automatique (MEA),La methode. Comment resoudre un probleme ou trouver les informations necessaire et faire les bons choix technique.  Toutes les bases de l'electronique analogique et numerique. Programmation C C++ VHDL et systeme embarque. Base de donnee. Temps reel. Anglais. Syteme boucle et filtrage. Les projets.
Materiaux (MAT),Polyvalence et adaptation 
Informatique et Gestion (IG),Projet industriel et stage
Mecanique et Interactions (MI),Apprentissage de matlab (donc tous les cours/Projets comprenant matlab)
Mecanique et Interactions (MI),Matieres techniques de maniere generale Travaux pratiques Gestion de projet
Genie Biologique et Agroalimentaires (GBA),-Biochimie -Logistique  -Excel -Gestion de projet 
Informatique et Gestion (IG),La gestion de projet et les projets en groupe.
Microelectronique Et Automatique (MEA),electronique introductions a la programmation de microcontrUleur systeme  evenement discret systemes electroniques boucles systemes logiques electrocinetique
Materiaux (MAT),Management de projet et metallurgie
Sciences et Technologies de l'Eau (STE),Enseignements en ecologie aquatiques (Genie vegetal Genie ecologique...). Enseignements en statistiques. Enseignements en hydraulique et hydrologie.
Sciences et Technologies de l'Eau (STE),Les stages sont tres importants car ce sont nos premieres experiences pro qui vont nous guider pour le futur. Hydraulique hydraulique des reseaux communication
Sciences et Technologies de l'Eau (STE),l'hydraulique ainsi que l'ensemble des matieres qui forment aux logiciels utilises dans le milieu professionnel
Genie Biologique et Agroalimentaires (GBA),Fluides industriels
Informatique et Gestion (IG),Tous les cours dispense en IG sont utiles a des moments differents de notre carriere.
Materiaux (MAT),La mecanique en general
Genie Biologique et Agroalimentaires (GBA),Les statistiques la gestion de projet les transferts et pompes (physique)
Microelectronique Et Automatique (MEA),Cours en Micro electronique analogique et digitale 
Informatique et Gestion (IG),La majorite des cours techniques (en particulier le cours d'algorithmique et celui sur les systemes d'exploitation)
Microelectronique Et Automatique (MEA),Le developpement embarque (STM32) est le plus important pour l'insertion professionnelle en ouvrant les portes d'un grand nombre d'entreprises. 
Microelectronique Et Automatique (MEA),Les automatismes les reseaux et l'electricite
Materiaux (MAT),La specialisation mecanique des materiaux couple aux projets de programmation/traitement de donnees 
Microelectronique Et Automatique (MEA),Informatique electronique microcontroller 
Genie Biologique et Agroalimentaires (GBA),Travaux pratiques tous les cours de 5eme annee les cours d'informatiques les cours techniques et les cours de droit
Microelectronique Et Automatique (MEA),Microcontroleur Electronique C/C++
Microelectronique Et Automatique (MEA),Toutes les matieres en lien avec les systemes embarques (electronique developpement logiciel etc) ainsi que tous les enseignements en lien direct avec la faAon de travailler (organisation methodes de travail).
Systemes Embarques (SE - apprentissage),Cours de communication anglais professionnel gestion de projet
Microelectronique Et Automatique (MEA),developpement bas niveau electronique microcontroleurs 
Genie Biologique et Agroalimentaires (GBA),Analyse sensorielle Et l'ensemble de la formation car Aa apprend  reflechir  diverses problematiques  gerer des situations etc...
Eau et Genie Civil (EGC - apprentissage),L'intervention de professionnels du secteur
Sciences et Technologies de l'Eau (STE),Le management La gestion de projet  L'hydraulique de maniere generale 
Materiaux (MAT),Apprendre  se debrouiller seul  trouver des solutions. L'anglais les caracterisations materiaux la cristallographie.
Genie Biologique et Agroalimentaires (GBA),Informatique insertion professionnelle communication et anglais
Materiaux (MAT),Maths Materiaux
Genie Biologique et Agroalimentaires (GBA),NSP
Mecanique Structures Industrielles (MSI - apprentissage),Absolument tout.
Genie Biologique et Agroalimentaires (GBA),Les cours de techno et notamment sur le lait ainsi que proteines et matieres grasses. Les cours de management de projet de 5eme annee sont egalement utiles. Enfin les cours de microbio sont aujourd'hui encore precieux.
Genie Biologique et Agroalimentaires (GBA),Les enseignements des gestion de projets et d'administration des entreprises.
Mecanique et Interactions (MI),Management projets/ressources
Materiaux (MAT),Gestion de projets
Materiaux (MAT),Metallurgie anglais
Mecanique et Interactions (MI),Les enseignements theoriques ont pour ma part etaient tres apprecies pour poursuivre en these. De l'elasticite aux comportements non-lineaires le code MATLAB et Python. Les enseignements de Sante m'ont vraiment permi d'apprehender les monde de la biomecanique et aussi de trouver des conseils pour orienter mes stages.
Sciences et Technologies de l'Eau (STE),Informatique access vba Excel 
Genie Biologique et Agroalimentaires (GBA),-
Informatique et Gestion (IG),Tout ce qui tourne autour des bases de donnees (Data mining / Date wharehouse / SQL / Reporting / Modelisation de bases / etc)
Materiaux (MAT),Linguistique Informatique  Materiaux / Mecanique
Materiaux (MAT),Les enseignements materiaux 
Genie Biologique et Agroalimentaires (GBA),Matrices alimentaires formulation chimie biotechnologie
Materiaux (MAT),Mecaniques chimie physiques des materiaux notamment beton 
Mecanique et Interactions (MI),Modules de Mecanique (calcul et conception)
Genie Biologique et Agroalimentaires (GBA),Composition des aliments  Cours de nettoyages et desinfection  Bonnes pratiques d'hygiene  
Mecanique Structures Industrielles (MSI - apprentissage),Denis Cervellin
Materiaux (MAT),Gestion de production gestion de maintenance 
Genie Biologique et Agroalimentaires (GBA),Module Qualite
Informatique et Gestion (IG),Les enseignements specifiques au developpement web ainsi que la gestion de base de donnees En plus de cela les enseignements lies  la conduite d'entretien d'embauche m'ont permis d'Itre plus  l'aise pour les differents entretiens que j'ai d  passer.
Mecanique et Interactions (MI), Methode elements finis RDM Conception mecanique 
Materiaux (MAT),Polymeres chimie organique projets
Materiaux (MAT),Enseignement de gestion de projet
Informatique et Gestion (IG),Les systemes d'informations la programmation orientee objet le mapping en bases de donnees.
Genie Biologique et Agroalimentaires (GBA),Anglais Biochimie (proteines glucides ...) Gestion de projet Travail en equipe
Genie Biologique et Agroalimentaires (GBA),Optimisation Industrielle et les outils de gestion de projet 
